# x80,y.99,z0,u,v,p,T,dudx
2.139826936536783943e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.112494676714754149e+02,5.133150651793997099e+00,3.249240232717401256e+01,4.921024585510656379e+02,-2.980577099788877968e+04
2.621267333422567375e-03,1.227469958079341252e-04,0.000000000000000000e+00,9.914194590917955452e+01,2.984279969817397404e+00,3.022037976492493172e+01,4.785507280387774927e+02,-2.187427155332376060e+04
3.136408558090355431e-03,1.227469958079341252e-04,0.000000000000000000e+00,8.956031612144619203e+01,2.001117539532243583e+00,2.862570720863092788e+01,4.676835425821370791e+02,-1.643130560768663781e+04
3.687609668484889084e-03,1.227469958079341252e-04,0.000000000000000000e+00,8.169875220194330723e+01,1.490252234812239340e+00,2.736825458918724507e+01,4.587414794710125534e+02,-1.273305674165819255e+04
4.277394856607039976e-03,1.227469958079341252e-04,0.000000000000000000e+00,7.509108906431357866e+01,1.158096977276064310e+00,2.630355175737353690e+01,4.512306758921528740e+02,-1.007574636418829687e+04
4.908465007897741365e-03,1.227469958079341252e-04,0.000000000000000000e+00,6.944428305674732371e+01,9.143638875558762757e-01,2.536311496909399210e+01,4.448060840095787398e+02,-8.102334453437663797e+03
5.583710069778790794e-03,1.227469958079341252e-04,0.000000000000000000e+00,6.454424282605823748e+01,7.247830825146727163e-01,2.451615132550924514e+01,4.392365736862264498e+02,-6.603439316025831431e+03
6.306222285991514541e-03,1.227469958079341252e-04,0.000000000000000000e+00,6.024515472319946241e+01,5.749082143037871351e-01,2.374234477980129299e+01,4.343567896123025207e+02,-5.434024473644851241e+03
7.079310357339128890e-03,1.227469958079341252e-04,0.000000000000000000e+00,5.644321999328667516e+01,4.556848425968533234e-01,2.302122974217688878e+01,4.300426219442326214e+02,-4.507407067516392090e+03
7.906514593681076425e-03,1.227469958079341252e-04,0.000000000000000000e+00,5.305419771195897738e+01,3.535187203538098788e-01,2.234487992793455291e+01,4.262049456477336093e+02,-3.758926085477988181e+03
