# x80,y.99,z0,u,v,p,T,dudx
2.573316944672353335e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.919795226010911549e+01,-3.836344932827661092e-01,1.541302552527467284e+01,3.997319711873199708e+02,-5.197251467855955980e+02
2.786614381932239065e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.815929126794593529e+01,-4.149283164532723278e-01,1.501498344465684909e+01,3.986649604673430645e+02,-4.588419455224030798e+02
3.014842639800316415e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.717624457229299395e+01,-4.415694075427779031e-01,1.463708084617464422e+01,3.976649636441077860e+02,-4.062641615820336938e+02
3.259046875719159853e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.624387595343463175e+01,-4.629950060933281097e-01,1.427876752894154677e+01,3.967231465591026449e+02,-3.603897121211112449e+02
3.520345408152322775e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.535812431798796140e+01,-4.799730778680641463e-01,1.393872374745174803e+01,3.958321263781472794e+02,-3.204160416845226678e+02
3.799934837855806213e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.451417980066743141e+01,-4.939552332771018350e-01,1.361627908889775718e+01,3.949876679036416363e+02,-2.855440145923694786e+02
4.099095527638534076e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.370872954682474898e+01,-5.039689137706478972e-01,1.331042023233024274e+01,3.941838014779898458e+02,-2.549046228812439097e+02
4.419197465706051903e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.293865204230329979e+01,-5.114851730254312834e-01,1.302000854606825797e+01,3.934170198543613424e+02,-2.279515781969646468e+02
4.761706539438297081e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.220112529406033275e+01,-5.171632263013051789e-01,1.274432559353886418e+01,3.926838473163374488e+02,-2.040797138204960675e+02
5.128191248331798180e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.149443702446882654e+01,-5.206825935186015775e-01,1.248216922563628017e+01,3.919803533807883582e+02,-1.828791422510612676e+02
5.520329886847845369e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.081631391582547508e+01,-5.233593743237382467e-01,1.223267719259945174e+01,3.913050733975036906e+02,-1.640592811307271859e+02
5.939918230060015764e-02,1.227469958079341252e-04,0.000000000000000000e+00,2.016515840290943018e+01,-5.245261588276601827e-01,1.199519086792411926e+01,3.906551152172257844e+02,-1.473135857987812471e+02
6.388877757297037330e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.953913804501337026e+01,-5.237936320388882905e-01,1.176897950708810292e+01,3.900288805313773537e+02,-1.323627977581651578e+02
6.869264451440651453e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.893727329110926050e+01,-5.216661159903568379e-01,1.155351875471995093e+01,3.894245719339181733e+02,-1.189387773028362716e+02
7.383278214174318621e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.835854520865920847e+01,-5.174319949232568661e-01,1.134807673442150566e+01,3.888406568572613082e+02,-1.068597031628075911e+02
7.933272940299343490e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.780233879338416969e+01,-5.126213758261405351e-01,1.115198963920187580e+01,3.882763036065785514e+02,-9.599631082781161240e+01
8.521767297253118878e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.726761391351750419e+01,-5.066249524684205419e-01,1.096487809037148864e+01,3.877306101713296584e+02,-8.623881573510847431e+01
9.151456259193657683e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.675369692779040420e+01,-4.990844843353912097e-01,1.078628005300391735e+01,3.872025092757330640e+02,-7.744277710143136062e+01
9.825223448470034315e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.626002005737062817e+01,-4.910590261051737682e-01,1.061572697729162762e+01,3.866916126111826202e+02,-6.950560768201499684e+01
1.054615434099575866e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.578607951308503665e+01,-4.829477226396998724e-01,1.045268944284597801e+01,3.861970547325160510e+02,-6.235733208871494782e+01
1.131755039599828400e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.533115189599627470e+01,-4.751966217852102714e-01,1.029681040279967696e+01,3.857184925013639258e+02,-5.592658650600259307e+01
1.214294417485098365e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.489469531479081077e+01,-4.680033692986448335e-01,1.014769142802211199e+01,3.852553355111461428e+02,-5.013528246668968080e+01
1.302611551822337455e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.447614296135144940e+01,-4.621748530691019985e-01,1.000487200617083339e+01,3.848071221753719442e+02,-4.492821770543656612e+01
1.397110885563183080e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.407485665166607625e+01,-4.580289633544466499e-01,9.868031771397239638e+00,3.843735333560077265e+02,-4.024823573096492169e+01
1.498225172665887950e-01,1.227469958079341252e-04,0.000000000000000000e+00,1.369029867041379944e+01,-4.557861842997251722e-01,9.736782230095608170e+00,3.839539277593235056e+02,-3.604350537847327018e+01
